,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
125,780125,1,3,마법소녀울트라,zerg,낭만,128,627,44,39,4843,1673521174
126,5705333,1,3,lIIlllIlllII,terran,,130,565,63,51,4842,1673521174
127,7461497,1,3,Timba,zerg,,0,85,4,1,4836,1674298771
128,1001315,2,3,Rex,protoss,ONSYDE,0,107,4,1,4826,1674125979
129,4768774,1,3,IlIlIlIlIlIl,protoss,,0,312,14,16,4818,1674212370
130,471231,1,3,llllllllllll,terran,,158,544,140,129,4818,1673521174
131,1728498,2,3,仮屋和奏天下第一,terran,,0,326,22,15,4817,1674125979
132,724720,1,3,Sandcastle,protoss,TeamGP,0,652,107,89,4816,1674212370
133,3881238,1,3,NNNs,protoss,,135,598,40,24,4815,1673693976
134,2796429,1,3,Supreme,zerg,,0,323,16,13,4815,1674471572
135,5227850,1,3,llllllllllll,terran,,91,650,122,111,4812,1673521174
136,7178191,1,3,Rusticated,terran,,0,430,20,14,4810,1674471572
137,6192035,1,3,IIIIIIIIIIII,protoss,,0,599,34,32,4808,1674039579
138,6915531,1,3,IIIIIIIIIIII,protoss,,0,525,29,22,4796,1673866777
139,7702055,1,3,纯爱战神,protoss,,0,298,26,16,4792,1673521174
140,1734964,2,3,llllllllllll,zerg,,0,258,16,14,4791,1674471572
141,2488441,1,3,Adonis,protoss,얼라이브,0,348,35,10,4787,1674298771
142,5081355,1,3,llllllllllll,random,무한오영종2,159,486,153,134,4786,1673521174
143,7718644,1,3,llllllllllll,terran,,117,618,58,53,4780,1673521174
144,1077196,2,3,llllllll,terran,,0,493,27,31,4778,1674039579
145,6911527,1,3,Kita,protoss,,0,152,28,6,4766,1673521174
146,2205335,1,3,IlIlIlIlIlIl,terran,,0,90,8,1,4761,1674471572
147,5037800,1,3,catz,terran,,150,562,106,41,4760,1673521174
148,4945189,1,3,Americano,random,NGameS,0,356,19,12,4758,1674471572
149,4662298,1,3,이지안,zerg,,0,402,32,34,4757,1673521174
150,333921,1,3,고척동주민센터,protoss,,108,600,119,102,4746,1673521174
151,6246137,1,3,llllllllllll,terran,,0,452,21,15,4746,1674385172
152,5210684,1,3,DraCula,protoss,,146,419,14,32,4743,1673780376
153,7471321,1,3,IIIIIIIIIIII,protoss,,0,180,15,10,4741,1674471572
154,7207238,1,3,Clownfrog,protoss,猫猫头万岁,134,476,27,35,4740,1673521174
155,4176657,1,3,Osiris,protoss,,0,275,18,12,4736,1674039579
156,5165981,1,3,Cthulhu,protoss,,0,416,22,29,4735,1673607575
157,6119910,1,3,IlIlIlIl,terran,,0,392,18,18,4733,1674212370
158,84709,1,3,IntoTheiNu,terran,인투더,136,383,22,24,4728,1673607575
159,1369090,2,3,ykn,terran,,0,360,23,12,4726,1674212370
160,2498566,1,3,IlllllIIIlll,protoss,,0,303,14,19,4723,1673693976
161,2835799,1,3,행성우주과학,protoss,,172,572,63,55,4721,1673693976
162,7666874,1,3,바둑왕,terran,,144,420,20,21,4716,1673521174
163,202161,1,3,인흑대남,terran,,166,562,61,66,4715,1673521174
164,7735314,1,3,icygeo,terran,ZOV,0,413,32,7,4713,1674471572
165,6450838,1,3,llllllllllll,protoss,,0,387,21,19,4710,1674039579
166,757099,2,3,純愛戰士拉雄,protoss,,0,238,16,19,4710,1673521174
167,6676790,1,3,lIllIlllIlll,terran,,0,198,39,38,4703,1673521174
168,7505436,1,3,llllllllllll,terran,,0,314,24,15,4700,1673521174
169,7641196,1,3,XiaoSe,zerg,KAIZG,0,558,36,39,4700,1674471572
170,7728642,1,3,莎拉凯瑞甘,terran,,0,454,95,77,4699,1673521174
171,6244840,1,3,LateGameZayn,terran,,0,164,22,17,4686,1673521174
172,3939409,1,3,llllllllllll,terran,,0,368,76,31,4683,1674471572
173,1666807,2,3,IIIIIIIIIIII,zerg,,0,367,62,59,4681,1673521174
174,4057389,1,3,noname,protoss,无名一统地堡,0,404,37,45,4677,1673780376
175,7035121,1,3,awu,zerg,NBAsia,161,431,27,20,4670,1673521174
176,2572028,1,3,손목없는테란,terran,,0,399,13,10,4661,1674471572
177,6349144,1,3,KingDomGlorY,terran,Grow,0,519,188,182,4660,1674385172
178,5867783,1,3,루돌프,terran,참치배선원,0,264,55,19,4655,1673866777
179,7624559,1,3,초심못찾는애플,zerg,낭만,179,314,34,32,4655,1673521174
180,7572247,1,3,河科大李培楠,terran,丨LF丨,0,457,50,45,4652,1673693976
181,2653780,1,3,IIIIlllIIlll,protoss,,0,526,22,33,4648,1673866777
182,2498566,1,3,IlllllIIIlll,terran,,0,399,16,18,4641,1674125979
183,7673985,1,3,BoGus,terran,,0,97,1,3,4641,1674298771
184,7273783,1,3,llllllllllll,terran,,0,574,55,52,4636,1674471572
185,7420967,1,3,丶小庝,terran,,0,193,30,9,4633,1673521174
186,1354456,2,3,电脑,terran,,0,408,36,22,4632,1674039579
187,2498566,1,3,IlllllIIIlll,random,,0,576,66,73,4627,1674471572
188,7658324,1,3,llllllllllll,terran,,137,520,70,49,4622,1673521174
189,4244456,1,3,부지런한사람,zerg,얼라이브,152,510,42,40,4599,1673607575
190,2638277,1,3,Head,terran,,0,489,117,114,4583,1674039579
