,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
131,471231,1,3,llllllllllll,terran,,158,544,140,129,4818,1673521174
132,3881238,1,3,NNNs,protoss,,0,536,35,21,4817,1673693976
133,1728498,2,3,三司綾瀨我婆,terran,,0,326,22,15,4817,1674125979
134,1001315,2,3,Rex,protoss,ONSYDE,0,85,3,1,4809,1674125979
135,6915531,1,3,IIIIIIIIIIII,protoss,,0,525,29,22,4796,1673866777
136,7702055,1,3,纯爱战神,protoss,,0,298,26,16,4792,1673521174
137,2488441,1,3,Adonis,protoss,얼라이브,0,348,35,10,4787,1674298771
138,5081355,1,3,llllllllllll,random,무한오영종2,159,486,153,134,4786,1673521174
139,7718644,1,3,llllllllllll,terran,,117,544,49,44,4783,1673521174
140,1077196,2,3,llllllll,terran,,0,493,27,31,4778,1674039579
141,7483090,1,3,IIIIIIIIIIII,terran,,0,371,27,15,4776,1674298771
142,333921,1,3,고척동주민센터,protoss,,108,571,105,88,4769,1673521174
143,5210684,1,3,DraCula,protoss,,0,411,13,30,4768,1673780376
144,7658324,1,3,llllllllllll,terran,,137,535,67,41,4768,1673521174
145,6911527,1,3,Kita,protoss,,0,152,28,6,4766,1673521174
146,202161,1,3,인흑대남,terran,,166,532,55,59,4759,1673521174
147,4662298,1,3,이지안,zerg,,0,402,32,34,4757,1673521174
148,7207238,1,3,Clownfrog,protoss,猫猫头万岁,134,344,20,28,4752,1673521174
149,4176657,1,3,Osiris,protoss,,0,275,18,12,4736,1674039579
150,5165981,1,3,Cthulhu,protoss,,0,416,22,29,4735,1673607575
151,6119910,1,3,IlIlIlIl,terran,,0,392,18,18,4733,1674212370
152,5713844,1,3,견쌍섭,terran,Heroes,0,428,29,10,4730,1674125979
153,1369090,2,3,ykn,terran,,0,360,23,12,4726,1674212370
154,2498566,1,3,IlllllIIIlll,protoss,,0,303,14,19,4723,1673693976
155,5037800,1,3,catz,terran,,150,520,104,41,4717,1673521174
156,757099,2,3,純愛戰士拉雄,protoss,,0,238,16,19,4710,1673521174
157,6676790,1,3,lIllIlllIlll,terran,,0,198,39,38,4703,1673521174
158,2653780,1,3,IIIIlllIIlll,protoss,,0,508,21,30,4702,1673866777
159,6450838,1,3,llllllllllll,protoss,,0,339,18,17,4702,1674039579
160,4244456,1,3,부지런한사람,zerg,얼라이브,152,514,42,36,4700,1673607575
161,7505436,1,3,llllllllllll,terran,,0,314,24,15,4700,1673521174
162,7728642,1,3,莎手,terran,,0,454,95,77,4699,1673521174
163,2638277,1,3,Head,terran,,0,485,91,85,4699,1674039579
164,7666874,1,3,바둑왕,terran,,144,362,18,20,4692,1673521174
165,6244840,1,3,LateGameZayn,terran,,0,164,22,17,4686,1673521174
166,7624559,1,3,박혿으,zerg,낭만,179,220,29,25,4686,1673521174
167,1666807,2,3,IIIIIIIIIIII,zerg,,0,367,62,59,4681,1673521174
168,4057389,1,3,noname,protoss,无名一统地堡,0,404,37,45,4677,1673780376
169,5356655,1,3,벌어지는일,protoss,종족다잘하면,0,218,7,6,4672,1674298771
170,7035121,1,3,awu,zerg,NBAsia,161,377,24,17,4667,1673521174
171,5867783,1,3,루돌프,terran,참치배선원,0,264,55,19,4655,1673866777
172,7572247,1,3,河科大李培楠,terran,丨LF丨,0,457,50,45,4652,1673693976
173,4302615,1,3,lIlIlIlIlIlI,terran,,0,432,25,24,4641,1673780376
174,2498566,1,3,IlllllIIIlll,terran,,0,399,16,18,4641,1674125979
175,7673985,1,3,BoGus,terran,,0,97,1,3,4641,1674298771
176,2835799,1,3,llllllllllll,protoss,,172,452,46,43,4637,1673693976
177,7420967,1,3,丶小庝,terran,,0,193,30,9,4633,1673521174
178,1354456,2,3,电脑,terran,,0,408,36,22,4632,1674039579
179,2769360,1,3,희뀨욤꼼,zerg,박수영,0,318,16,14,4626,1674212370
180,56751,2,3,HuIIIIIIIIII,protoss,,144,427,66,60,4624,1673521174
181,2498566,1,3,IlllllIIIlll,random,,158,489,62,69,4623,1673521174
182,5684197,1,3,王绯雨,terran,流氓高手,182,479,55,52,4623,1673521174
183,7273783,1,3,llllllllllll,terran,,0,478,39,37,4622,1674298771
184,834563,2,3,Sowhy,terran,,162,356,21,25,4622,1673521174
185,3265098,1,3,OverMind,zerg,,0,517,26,25,4621,1674212370
186,7641196,1,3,XiaoSe,zerg,KAIZG,0,422,28,36,4620,1674039579
187,742854,2,3,做夢哥,zerg,DWT,195,369,28,14,4619,1673521174
188,4148925,1,3,LaRva,zerg,,0,189,20,13,4612,1673521174
189,7732336,1,3,IlIlIl,terran,,0,327,23,14,4608,1674298771
190,6319912,1,3,asdfghjkl,protoss,,0,329,14,6,4604,1673607575
191,3139349,1,3,SlidePanda,zerg,저그카르텔,0,458,88,88,4602,1674298771
192,7676007,1,3,爛遊戲,terran,,0,476,59,39,4600,1674298771
193,1192622,1,3,ShiningStars,zerg,ALeveL,135,448,117,117,4598,1673521174
